User,numAttachmentDay,numAttachmentNight,numSendDay,numSendNight,numRecievedDay,numRecievedNight,numEmailSentwithAttachDay,numEmailSentwithAttachNight,numEmailRecievedwithAttachDay,numEmailRecievedwithAttachNight,numdistinctRecipientsDay,numdistinctRecipientsNight,numinternalRecipientsDay,numinternalRecipientsNight
LKB2322,1771,574,1381,436,2598,818,321,93,587,184,1081,439,622,275
LKC1944,815,221,851,196,1620,410,102,17,329,94,980,371,570,211
LKF0335,30,0,8,0,17,3,3,0,7,0,29,7,22,3
LKG0937,430,133,280,73,539,152,84,23,155,52,489,194,301,114
LKH2512,976,309,853,245,1531,466,213,57,312,113,775,266,513,173
LKS1010,1394,303,1383,305,2570,578,0,0,739,145,1228,378,750,218
LKS1416,1288,442,781,293,1427,586,353,132,258,100,723,346,384,194
LLB3769,251,63,263,99,513,175,0,0,130,36,464,199,277,108
LLG1238,897,338,817,293,1504,529,181,77,330,113,780,365,504,238
LLG2714,828,284,850,276,1531,495,0,0,434,134,763,303,426,178
LLG2958,1540,233,1551,230,2896,508,168,27,634,120,1223,297,751,176
LLH3157,1469,323,843,197,1721,348,366,87,450,93,695,210,437,136
LLJ1243,958,357,846,247,1558,481,187,60,335,121,839,296,546,152
LLJ3179,460,102,449,126,883,225,0,0,226,60,520,190,310,101
LLS0222,1991,113,1247,88,2262,185,441,31,696,41,937,171,604,97
LLT0291,1525,694,929,448,1696,780,339,152,383,189,587,326,386,215
LMA3676,132,68,75,43,151,79,13,8,53,32,227,130,150,88
LMB1077,1180,279,900,204,1648,398,316,79,321,80,634,218,386,111
LMB3241,610,269,753,378,1328,681,0,0,321,144,704,387,401,221
LMD2804,212,58,95,34,165,53,49,10,54,22,246,112,136,70
LMF0670,884,207,901,176,1687,358,85,15,381,98,869,229,531,133
LMG1061,1347,319,1107,220,2048,450,390,89,358,78,1032,335,620,177
LMH1987,1078,120,1017,93,1798,218,239,14,357,46,865,140,527,81
LMH2801,235,92,88,26,175,59,69,24,56,18,246,133,141,83
LMH3831,1802,812,1153,537,2165,1004,384,173,548,246,1012,542,575,308
LMJ1783,494,304,722,382,1354,700,0,0,279,145,646,385,420,236
LMJ3535,1421,390,847,239,1629,410,364,108,379,98,819,262,529,163
LMM3366,2500,962,1354,488,2491,905,576,209,703,287,872,395,489,219
LMS2868,292,75,91,20,198,38,75,18,80,12,271,75,159,52
LMW2320,1107,416,1361,424,2526,899,0,0,576,217,1104,451,645,272
LMZ1501,102,15,100,23,190,36,0,0,62,11,253,80,148,50
LNA2543,752,359,737,362,1326,644,97,49,314,137,692,405,410,234
LNB2991,327,54,329,32,600,78,0,0,165,20,489,119,318,67
LND2704,1449,147,1001,98,1819,203,340,30,433,50,927,153,578,84
LNK3345,203,109,85,43,157,62,56,29,65,27,222,119,141,78
LNM1879,1684,357,874,224,1630,371,398,101,486,117,681,241,406,124
LNP3092,1398,467,798,279,1558,504,289,98,423,124,757,324,479,204
LNR0556,638,140,565,149,1040,290,77,11,239,60,546,194,332,121
LNV0271,428,145,366,121,681,204,47,15,151,52,350,134,227,76
LOC0416,1316,89,1719,100,3202,196,0,0,721,41,1302,145,821,84
LOC1446,554,104,892,166,1772,291,0,0,317,42,881,207,532,119
LOF3279,127,72,43,24,84,42,40,19,31,15,144,76,103,52
LOP1055,1752,348,1133,231,2062,407,509,98,345,67,1069,315,637,171
LOP1708,1774,665,1272,387,2435,766,541,180,458,171,1461,619,874,375
LOR1044,120,21,135,21,261,39,15,4,51,6,196,61,110,35
LPC2011,1422,504,811,291,1545,481,280,94,435,119,753,338,445,188
LPE0270,1192,367,839,270,1532,493,181,78,415,115,737,261,502,164
LPH3918,302,93,102,26,172,47,76,25,85,23,209,94,139,57
LPW0767,1278,243,878,182,1742,320,411,86,322,49,1107,267,754,165
LQC3780,994,319,1350,495,2495,908,0,0,512,176,1062,461,622,255
LQJ3060,1380,321,879,195,1616,390,400,90,305,89,738,257,443,155
LQW0555,915,408,744,341,1386,654,77,45,391,156,646,391,381,256
LQW1314,1726,796,1010,442,1920,833,345,158,550,250,751,386,477,235
LRB0372,1085,199,907,183,1728,339,394,77,157,27,755,205,463,107
LRC3160,1120,241,921,163,1726,317,222,34,368,68,865,244,592,151
LRF0101,1077,183,923,155,1760,296,109,17,461,74,1135,293,665,162
LRF1572,66,60,26,25,47,29,5,8,14,14,108,73,67,43
LRG3408,326,99,279,90,515,163,0,0,156,47,428,213,247,110
LRK2426,756,144,1141,223,2078,410,0,0,424,70,1148,285,627,138
LRL1316,1847,349,912,166,1679,359,415,74,445,96,865,261,517,155
LRM1362,1270,719,712,365,1322,707,254,137,401,218,823,519,479,309
LRM1922,1653,341,875,219,1643,390,313,76,461,88,908,353,550,200
LRP2591,858,249,845,262,1548,462,93,25,357,115,807,302,447,162
LRS1165,965,399,765,328,1410,646,177,71,293,124,733,362,460,215
LRS1168,863,463,720,353,1338,695,150,81,281,156,732,359,454,220
LRS2996,1812,750,1137,455,2152,806,382,173,615,223,1017,507,582,289
LRT0447,857,399,756,340,1385,658,178,86,249,116,585,351,369,232
LRU3765,251,80,270,90,505,170,0,0,135,39,450,203,271,108
LRV1120,884,497,766,351,1295,717,99,36,335,217,932,573,596,358
LRW1502,141,40,110,17,184,36,22,3,50,14,234,68,162,47
LSC3979,217,66,89,35,185,41,46,16,59,13,277,101,173,57
LSL0001,4995,2060,3123,1232,5769,2344,1318,526,1439,545,1859,866,990,452
LSL0337,210,50,108,20,180,41,52,7,53,10,237,80,144,50
LSM0408,1176,67,1671,128,3144,201,0,0,662,41,1265,178,805,96
LSM2234,216,25,106,11,202,28,46,4,57,8,286,65,181,39
LSN1672,1662,1953,1180,1405,2229,2593,395,475,585,630,752,876,446,542
LTF3385,518,180,277,81,511,163,149,49,128,41,507,221,284,121
LTH1795,1479,479,878,337,1631,574,332,116,407,132,1051,479,609,270
LTO2217,61,55,84,43,155,66,0,0,35,25,191,135,129,90
LTR1729,1959,451,1763,385,3366,707,169,41,835,188,1744,554,1055,333
LTW1378,1760,583,870,284,1648,536,310,108,590,181,600,294,402,163
LTW1441,854,375,918,444,1574,900,112,41,316,172,639,411,369,230
LUG2205,220,104,74,45,164,66,56,35,59,25,193,122,116,72
LUK1182,662,397,727,373,1379,645,88,44,275,145,734,415,459,249
LVH1790,1053,471,762,327,1375,683,274,112,318,155,536,292,317,175
LVK3180,770,228,454,123,855,237,152,44,223,69,390,140,244,82
LWB2851,189,73,109,48,197,74,26,10,67,29,222,125,145,69
LWH0180,1177,283,1098,224,2084,392,250,52,385,85,944,263,600,156
LWV1525,331,72,94,24,188,43,76,21,76,22,239,77,144,57
LXC0839,304,134,82,42,155,73,70,35,71,32,181,126,116,79
LXE2139,841,492,641,298,1161,604,210,100,288,154,561,327,345,206
LXG2919,457,73,296,47,599,105,82,15,164,27,520,131,308,88
LXS0332,1175,816,1069,657,2026,1254,354,226,274,164,783,554,486,368
LYB3419,2251,545,1414,339,2549,599,475,118,725,174,868,333,539,202
LYF3449,715,161,293,63,566,112,158,37,185,35,408,135,223,77
LYS3814,395,158,261,95,496,185,108,40,106,38,451,215,263,121
LZM0306,292,68,106,38,200,64,71,22,69,14,263,135,166,87
MAB1775,1973,291,1165,171,2145,326,419,59,643,82,810,208,530,110
MAC1404,638,205,831,273,1538,460,0,0,324,91,817,328,499,168
MAC2962,1942,430,1535,315,2851,544,337,60,658,139,1263,340,812,184
MAC3214,746,405,823,393,1515,735,93,46,303,144,748,391,478,225
MAG2667,564,107,584,105,1179,204,74,17,231,37,577,140,333,71
MAH0438,2253,537,1075,241,2010,512,489,95,613,160,747,256,435,131
MAH0590,512,198,470,157,852,285,51,18,205,71,497,227,287,144
MAH2095,1748,393,899,214,1620,371,405,113,501,108,588,193,382,128
MAK1309,930,166,905,186,1707,312,0,0,474,81,897,235,546,124
MAL0434,1036,187,1092,225,2096,404,118,19,404,82,1045,308,691,197
MAL2345,589,200,271,101,493,181,112,51,178,58,348,179,214,99
MAM2363,228,78,190,65,326,147,30,4,82,36,372,178,215,108
MAM2630,823,182,887,187,1693,360,99,23,348,75,859,256,577,158
MAP0215,543,166,1047,316,1909,553,0,0,327,96,916,455,531,250
MAR2386,1229,440,1574,517,2827,1019,179,49,459,174,1441,688,848,404
MAS3218,583,265,600,279,1140,544,65,42,245,88,485,243,271,135
MAW0532,1025,369,963,395,1812,744,100,39,468,177,1098,607,679,375
MAY0978,405,78,324,47,581,94,77,13,161,27,456,138,278,76
MBA1797,115,119,168,155,306,299,13,14,50,58,205,206,113,108
MBA2092,821,178,827,233,1617,413,102,28,287,66,623,261,419,173
MBB2649,226,27,316,55,581,90,0,0,118,14,372,105,250,58
MBC0803,1413,432,875,261,1476,501,411,119,330,114,717,299,467,193
MBF3126,755,250,771,301,1486,537,0,0,386,144,672,294,418,169
MBG3183,1653,347,931,169,1680,400,417,76,515,126,663,212,411,118
MBH0476,1032,224,945,163,1749,284,209,50,359,62,841,186,506,112
MBH0527,1445,640,945,433,1725,871,336,152,364,174,1111,654,697,382
MBH1370,1240,603,750,355,1384,670,252,127,349,166,722,433,432,271
MBH3427,3042,558,1532,273,2831,550,680,119,909,188,951,287,599,169
MBL1247,1021,286,835,261,1562,480,219,57,307,96,815,336,476,195
MBL2383,1998,784,1250,494,2284,886,539,210,539,213,1070,518,675,328
MBN3610,1521,514,948,369,1847,639,318,132,516,162,731,306,446,177
MBP1728,2008,1122,1389,811,2562,1502,292,177,730,392,1410,975,855,588
MBP1960,665,345,713,378,1334,724,88,39,274,153,687,412,409,246
MBR3261,286,37,107,15,199,29,84,12,58,12,267,55,178,39
MBR3648,206,131,86,45,134,81,55,28,56,40,185,126,112,63
MBS1375,1677,404,849,236,1616,393,392,109,548,131,697,276,378,134
MBS3902,865,302,842,261,1499,517,112,22,316,130,782,336,477,207
MBW1099,1316,452,846,233,1608,417,385,123,330,102,819,265,485,165
MCB0591,445,177,801,283,1459,563,0,0,251,99,704,279,439,170
MCB2802,267,72,94,27,166,59,60,19,70,22,233,103,146,65
MCC0856,169,82,109,48,197,81,21,12,52,23,288,134,183,93
MCF3187,1299,410,821,253,1578,471,372,126,299,87,705,251,446,150
MCH3354,1739,662,1242,444,2299,875,423,140,444,203,1030,445,622,240
MCJ3137,779,100,957,160,1731,292,114,13,302,44,798,192,478,125
MCK0435,1574,999,1102,691,2019,1255,391,233,505,334,741,534,465,343
MCM2189,252,83,97,25,173,50,72,19,48,15,259,115,158,75
MCM2375,1352,262,1395,262,2700,491,159,17,552,91,1379,416,820,251
MCN0985,575,126,296,58,573,108,155,31,145,34,470,148,288,87
MCO3164,1346,256,922,169,1687,349,316,50,433,78,676,228,417,141
MCQ1546,143,21,99,31,180,40,0,0,61,11,254,66,157,44
MCR3885,1258,448,801,283,1530,501,167,68,463,158,697,281,400,153
MCS0512,908,326,831,272,1563,507,193,69,291,103,901,405,549,232
MCS1078,586,73,897,207,1705,305,0,0,308,46,805,196,497,111
MCS3301,165,45,90,33,162,62,38,15,45,14,241,110,154,76
MCT0424,272,54,291,72,534,135,0,0,153,31,453,183,279,116
MCT1067,891,156,906,163,1725,300,200,37,268,56,836,200,470,117
MCW0674,1756,285,929,187,1761,286,339,65,477,68,688,168,388,90
MCW2546,241,85,265,103,485,200,0,0,139,49,364,199,207,112
MCW3493,865,242,1311,412,2350,775,0,0,448,144,962,374,614,222
MCY0601,161,33,311,56,572,109,0,0,88,18,440,141,284,90
MDB0680,811,514,703,408,1282,760,148,98,270,188,651,434,374,245
MDD1920,1221,190,945,178,1670,316,237,42,397,67,987,298,639,166
MDE2114,1369,287,881,198,1658,362,313,73,460,78,638,216,366,142
MDF1222,667,234,811,266,1517,509,90,29,236,91,739,336,476,203
MDG0019,885,177,1037,297,1997,490,122,31,284,61,733,280,434,169
MDG0657,1137,118,981,118,1726,314,245,22,370,56,1039,334,643,200
MDG2418,1243,374,1231,350,2206,687,128,40,478,143,914,338,576,217
MDG3281,118,64,91,38,146,74,0,0,57,25,225,124,137,73
MDH0211,1658,637,965,381,1818,658,398,169,466,166,1021,469,662,296
MDH1924,1473,301,875,211,1683,358,395,87,320,70,960,293,613,182
MDH2713,1306,442,794,275,1501,532,361,116,345,109,785,303,462,187
MDH3639,145,73,88,40,145,76,20,10,57,28,253,140,152,95
MDM2496,888,376,711,348,1451,619,162,86,281,105,731,396,460,240
MDM3580,1010,681,692,484,1309,937,229,157,275,196,671,481,406,290
MDO0606,333,58,283,77,574,132,54,8,126,30,433,186,269,119
MDP0161,1452,723,728,364,1397,659,326,163,425,223,571,295,350,171
MDP1412,662,203,825,269,1536,513,0,0,304,96,785,292,457,166
MDS0285,1277,296,1355,287,2601,552,148,28,544,113,1080,378,666,235
MDS0759,1600,260,926,134,1815,277,449,62,418,70,1109,276,649,153
MEA3886,1770,676,847,267,1536,499,371,123,497,182,624,273,390,168
MEB2241,148,34,106,16,184,38,15,2,62,13,298,94,181,59
MEB3004,1376,306,1826,346,3403,671,0,0,704,150,1694,500,974,274
MEC0781,769,457,693,383,1376,728,73,48,303,155,895,537,580,318
MEM1745,1389,252,1429,257,2675,503,0,0,711,141,1049,261,642,140
MET1881,1522,385,946,239,1654,470,347,89,497,122,628,272,408,161
MEV2182,118,37,64,12,87,33,24,8,34,9,151,73,91,53
MEW1406,860,335,891,334,1630,632,80,41,337,139,793,377,456,232
MFB0040,2277,700,1308,402,2441,737,557,188,622,191,951,365,613,232
MFD2890,1751,324,1497,309,2831,581,329,68,603,119,1252,303,711,172
MFK0902,172,69,98,33,186,61,27,9,66,17,260,119,164,72
MFL0355,2302,1069,1123,579,2210,991,448,261,675,275,1138,624,680,367
MFW0646,1651,271,976,166,1702,295,436,81,422,70,1127,278,672,154
MGB0326,860,108,1182,179,2101,345,127,18,343,46,794,194,463,98
MGG0080,815,283,830,251,1530,530,105,25,333,124,888,386,540,226
MGG1756,2701,505,1413,285,2669,524,628,119,694,127,1062,291,635,171
MGM0569,1269,561,743,341,1372,690,252,97,392,182,706,435,392,257
MGS2159,123,26,99,23,188,39,0,0,63,14,251,82,162,47
MHA0667,947,191,934,176,1738,308,99,24,390,81,861,206,523,121
MHB0845,165,77,83,42,158,69,40,21,44,23,198,125,119,90
MHG3749,509,157,274,93,518,146,114,43,159,40,356,165,206,87
MHH0034,1808,597,1290,423,2376,796,272,90,639,200,1092,459,641,283
MHH2192,156,28,92,34,179,38,20,8,61,9,251,91,148,49
MHM2370,339,110,252,100,504,185,61,26,106,42,480,210,284,116
MHR0581,1403,480,798,267,1536,526,283,103,421,158,750,381,405,221
MHS0125,784,284,816,279,1525,510,0,0,380,126,836,334,507,200
MHS1125,1001,138,952,129,1750,275,108,14,405,60,819,164,513,94
MHS1146,1429,287,863,177,1724,325,199,41,553,107,843,212,511,123
MHS2634,1666,267,935,161,1718,290,407,69,472,75,734,194,463,106
MHV1529,73,33,103,22,181,43,0,0,47,16,264,77,163,51
MIA0939,274,93,290,79,525,140,0,0,148,43,460,190,288,101
MIA3825,473,182,264,102,516,192,102,44,143,55,341,184,189,111
MIC2325,1269,450,1356,452,2586,839,134,50,552,180,1110,426,701,238
MJA2380,2464,2340,1464,1374,2785,2455,623,608,815,764,1150,1021,703,639
MJB2167,156,46,94,29,184,45,30,12,49,11,252,95,180,61
MJB3866,1237,278,854,246,1597,426,234,51,368,89,773,256,463,159
MJC1471,1140,293,884,224,1564,440,214,53,389,117,998,352,613,206
MJD0469,938,147,875,181,1708,350,112,20,386,65,778,233,443,133
MJF0334,648,75,327,51,566,98,175,25,147,17,576,186,334,117
MJG2304,738,175,303,62,524,138,160,36,187,51,366,161,208,88
MJH3822,328,108,271,88,502,186,47,7,113,49,496,197,307,118
MJK0037,2116,721,1277,443,2276,897,440,131,636,248,734,394,432,221
MJM3657,197,109,83,46,141,77,54,33,44,35,224,141,128,88
MJP2421,1116,272,1338,349,2474,657,0,0,569,149,1067,360,636,183
MJR0244,564,151,894,196,1698,354,0,0,287,76,1065,292,672,176
MJS0832,226,113,251,103,489,186,0,0,122,51,386,191,201,98
MJS1251,866,258,820,266,1509,517,96,27,344,118,992,484,640,308
MJS3720,154,76,102,43,180,74,36,17,44,17,136,94,75,53
MJW2032,120,26,59,16,113,18,20,6,30,5,84,38,43,20
MKC1094,1477,291,918,206,1647,374,435,91,340,76,817,224,503,142
MKC2767,690,317,785,305,1453,564,78,29,289,133,886,437,521,267
MKD1004,1342,307,1799,385,3283,771,0,0,655,159,1702,593,1067,348
MKH1959,657,278,779,342,1405,611,0,0,348,130,737,371,435,203
MKJ1574,142,75,81,41,145,81,20,7,48,31,192,114,114,71
MKM0647,860,221,1030,222,1861,373,124,33,321,72,1055,339,619,241
MKM1993,1195,457,776,337,1385,608,349,161,289,94,702,360,420,202
MKN3375,1626,504,1386,442,2505,873,303,91,537,187,1087,456,662,294
MKO0749,925,158,919,184,1725,319,0,0,446,78,879,278,524,172
MKR1339,527,105,304,51,578,108,166,27,110,21,410,122,259,68
MKR2138,1402,684,931,415,1669,813,338,142,389,181,941,545,569,329
MKR2258,2507,793,1361,418,2551,829,600,185,676,197,1091,433,666,279
MKW0157,782,182,891,193,1670,341,0,0,368,80,940,300,561,195
MLB1214,316,93,299,113,583,241,0,0,132,38,361,178,227,114
MLC3482,756,57,334,20,642,46,177,12,234,18,537,81,324,49
MLF2319,2052,743,1365,459,2565,811,582,182,524,175,1063,447,652,230
MLG2305,270,91,266,78,535,142,0,0,148,37,468,182,297,103
MLJ1461,1113,180,929,155,1740,299,312,57,271,38,886,222,550,138
MLM2021,266,51,153,36,251,90,86,12,62,21,245,107,133,61
MLP3859,1130,478,1225,439,2310,890,120,45,473,177,976,424,582,273
MLS2856,244,39,108,19,175,44,54,10,60,14,257,106,137,62
MLV0088,798,331,792,309,1449,584,93,32,318,116,960,517,602,339
MLV3376,2006,527,1404,501,2679,972,476,150,559,163,1179,492,745,282
MLW0296,1038,283,1093,241,2041,428,253,55,176,49,723,317,475,202
MLW2240,351,131,113,40,197,89,86,26,92,45,215,145,132,92
MMA1255,906,320,787,300,1536,511,96,45,361,117,1050,457,665,278
MMB0185,1122,209,1130,216,2068,405,147,24,459,91,981,277,593,145
MMB2285,439,74,285,69,555,125,43,9,164,38,488,182,270,111
MMC0261,113,65,149,96,283,132,17,13,38,24,191,103,110,64
MMC1084,1518,271,919,156,1734,308,419,73,430,80,1041,272,656,158
MMD2022,1325,487,817,275,1474,562,389,117,289,114,772,364,484,219
MME3399,591,156,276,88,515,163,147,41,152,43,415,201,241,116
MMH2878,1121,333,1408,383,2720,718,0,0,607,150,1117,377,672,214
MMJ0070,1071,660,675,415,1285,750,230,142,358,212,703,473,440,282
MMJ3368,1469,570,1352,464,2509,917,290,102,499,199,1162,479,669,289
MML2045,559,195,756,338,1455,562,0,0,307,111,855,478,508,307
MMM2156,162,20,102,19,194,34,20,2,65,13,274,82,180,52
MMR0700,807,265,842,258,1596,432,89,27,351,110,795,303,474,184
MMR1435,945,311,871,246,1536,483,108,24,353,123,789,294,500,174
MMR1695,482,395,252,233,499,481,113,87,140,128,445,419,272,267
MMR1864,1543,420,851,236,1603,450,379,97,517,131,628,254,374,130
MMS0241,1709,931,1125,547,2107,1039,355,195,614,305,867,491,549,298
MMW1927,1451,442,831,266,1564,444,312,86,420,138,787,355,494,225
MNB2570,685,320,764,300,1441,662,90,28,294,133,946,481,625,314
MNB3094,1216,415,827,278,1469,532,186,59,447,157,795,385,528,250
MNC0433,901,157,1138,198,2055,390,252,43,287,54,688,214,433,137
MNC3485,1884,544,1253,414,2369,756,524,165,458,138,1115,510,592,292
MND1058,331,75,495,92,937,200,0,0,176,43,529,182,314,91
MNG3693,179,8,110,11,214,13,24,2,74,2,290,35,192,27
MNM1161,1379,597,771,328,1469,572,351,149,341,120,712,366,444,221
MNM2369,616,293,251,113,527,211,132,60,195,71,390,233,215,118
MNN1167,504,239,754,329,1372,676,0,0,260,129,706,404,407,233
MNP0290,1144,283,1036,267,2001,515,231,72,326,78,853,270,536,177
MNP0955,1288,99,1696,115,3187,222,0,0,692,51,1300,165,816,98
MNR1903,1695,383,892,190,1660,366,416,96,483,111,619,208,370,129
MNS1394,1468,500,838,258,1523,520,357,107,439,173,751,364,422,221
MNT0922,2530,598,1594,345,3034,636,513,115,789,182,996,339,636,198
MNV0618,1100,255,925,191,1662,356,208,44,356,89,970,279,605,171
MNW1733,475,192,240,106,506,197,100,40,148,70,525,264,327,151
MNW1827,966,420,759,311,1460,569,191,77,319,116,728,337,435,212
MNW2267,2024,699,1297,488,2420,899,435,154,610,238,1028,437,647,270
MOB1914,813,165,916,189,1706,310,0,0,430,95,859,226,549,129
MOS0496,1373,533,794,286,1504,538,282,115,364,147,788,370,485,210
MOW1104,978,308,857,249,1502,516,179,42,343,111,803,341,516,240
MPB2578,944,310,911,289,1641,625,105,37,376,128,1001,508,620,288
MPG1307,1041,182,930,180,1693,345,105,17,414,83,866,278,521,159
MPH0153,232,121,309,158,580,264,42,19,83,44,467,289,293,172
MPS2849,197,41,108,16,182,38,31,6,73,13,258,84,160,47
MPY0478,176,38,297,71,555,124,0,0,104,20,472,152,303,86
MQM1638,742,176,295,67,541,125,158,41,184,41,358,135,231,68
MQR1657,1942,1201,1162,631,2144,1281,475,279,523,356,793,563,460,358
MQS3541,113,19,101,21,188,33,23,8,41,5,132,57,68,34
MRB0796,632,255,854,248,1535,478,0,0,309,110,826,293,507,184
MRB2390,1201,321,1359,309,2530,628,0,0,644,161,1052,352,592,184
MRC2160,195,39,102,22,190,36,53,8,37,13,249,71,153,39
MRE0567,1345,668,696,358,1337,743,310,155,347,180,754,453,447,279
MRE3723,1535,794,1217,590,2293,1104,293,128,454,249,997,557,629,331
MRH2516,846,179,883,179,1742,317,100,16,359,67,696,184,442,113
MRH2722,761,223,508,163,1013,304,131,45,237,68,560,201,345,102
MRL2636,1368,173,961,132,1728,295,419,49,323,58,879,219,512,111
MRM2906,644,113,307,60,555,112,168,29,161,34,442,146,273,86
MRS0368,1484,288,1794,371,3353,737,196,40,562,117,989,311,604,176
MRS0409,3352,172,1664,87,3283,156,764,35,970,50,1024,121,603,60
MRS1520,93,16,102,23,194,32,0,0,57,7,287,78,169,40
MRT1855,868,199,885,177,1689,347,0,0,463,108,896,227,549,137
MRW2504,838,267,841,285,1515,495,110,25,343,104,766,313,529,207
MRW3143,737,83,919,156,1760,276,0,0,328,46,817,183,480,105
MSB0830,285,74,252,102,528,158,0,0,143,43,398,188,263,117
MSB2786,256,82,81,37,174,54,35,15,71,24,211,112,141,74
MSF3311,138,34,92,32,169,54,20,10,45,14,247,113,155,62
MSH1269,1446,202,924,157,1764,281,329,56,466,65,633,184,386,119
MSH2210,104,42,90,33,151,78,15,8,44,21,234,136,147,90
MSM3264,114,8,113,15,197,23,0,0,68,5,245,59,158,37
MSP3845,1293,565,789,306,1408,632,263,102,417,175,658,286,417,174
MSR2202,147,55,99,32,165,50,24,8,53,16,268,99,160,67
MSR2850,222,44,99,14,137,31,70,12,52,11,216,71,127,51
MSR3709,381,29,112,6,222,8,95,5,102,4,291,28,190,24
MSS3335,221,89,86,30,174,52,65,21,68,19,238,105,149,63
MST2486,1866,166,983,84,1829,163,456,43,431,37,880,120,530,70
MSW0973,298,42,307,48,583,111,0,0,157,26,456,138,283,81
MTB2982,533,50,310,50,582,81,96,10,173,19,530,126,326,82
MTC0855,311,43,103,18,197,26,83,13,63,10,292,62,192,40
MTG0463,1389,415,1043,305,1873,580,261,66,466,144,910,358,550,209
MTL3695,138,14,116,11,204,14,0,0,76,3,277,48,188,35
MTM1434,812,260,823,227,1599,467,0,0,387,124,815,274,518,164
MTN1330,727,141,874,191,1706,325,0,0,410,78,884,268,576,166
MTP2675,1373,335,884,202,1626,401,298,70,403,89,617,224,392,133
MTS0465,1496,937,951,589,1740,1125,337,196,447,257,889,640,537,358
MTW3317,83,28,96,24,156,68,0,0,39,18,217,107,142,76
MUH3099,834,268,831,255,1530,538,0,0,456,150,817,336,491,197
MUO3601,1496,270,908,172,1671,341,429,82,411,71,842,250,493,135
MVA2547,1349,825,675,377,1360,745,292,185,405,239,690,438,424,269
MVA3761,672,180,270,102,514,167,150,52,175,47,372,193,228,120
MVB3343,200,63,85,32,175,55,35,16,58,16,282,119,181,86
MVO2746,1132,639,709,362,1336,745,253,125,366,214,695,442,414,257
MVS1908,1326,268,949,170,1650,347,315,52,432,84,584,178,364,106
